team_id,team_code,game_num,game_date,goals,pim,shots,pp_perc,ppg,pp_opp,fo_win,blocked,takeaways,giveaways,hits,home_away
6,BOS,2022020122,2022-10-28T23:00:00Z,4,6,35,0,0,2,58.2,19,4,4,23,away
21,COL,2022020123,2022-10-28T23:00:00Z,0,6,24,0,0,6,29.2,17,8,0,17,away
2,NYI,2022020124,2022-10-28T23:00:00Z,6,6,32,0,0,1,46,28,9,9,29,away
5,PIT,2022020125,2022-10-29T02:00:00Z,1,10,35,25,1,4,49.1,9,3,8,22,away
52,WPG,2022020126,2022-10-29T02:30:00Z,3,6,35,0,0,5,40.7,11,4,7,18,away
3,NYR,2022020127,2022-10-29T18:00:00Z,6,12,27,40,2,5,53.8,16,8,8,18,away
9,OTT,2022020128,2022-10-29T20:00:00Z,3,16,26,50,1,2,44.4,15,12,11,39,away
14,TBL,2022020129,2022-10-29T20:30:00Z,4,6,26,0,0,2,54.5,13,9,9,21,away
12,CAR,2022020130,2022-10-29T23:00:00Z,4,14,38,0,0,4,48.5,10,8,8,28,away
16,CHI,2022020131,2022-10-29T23:00:00Z,3,6,26,25,1,4,72.5,23,10,4,11,away
30,MIN,2022020132,2022-10-29T23:00:00Z,1,6,31,0,0,1,55,13,4,8,25,away
8,MTL,2022020133,2022-10-29T23:00:00Z,7,6,25,66.7,2,3,50.9,11,16,10,16,away
10,TOR,2022020134,2022-10-29T23:00:00Z,2,12,28,25,1,4,43.6,13,0,5,22,away
21,COL,2022020135,2022-10-29T23:30:00Z,4,6,37,50,1,2,57.1,10,8,3,21,away
15,WSH,2022020136,2022-10-30T00:00:00Z,3,10,35,0,0,3,38.7,14,7,5,28,away
22,EDM,2022020137,2022-10-30T02:00:00Z,3,6,26,25,1,4,51.5,16,14,12,29,away
5,PIT,2022020138,2022-10-30T02:00:00Z,1,4,33,0,0,2,47.8,16,1,10,25,away
29,CBJ,2022020139,2022-10-30T18:00:00Z,1,8,21,0,0,2,44.6,21,5,4,27,away
30,MIN,2022020140,2022-10-30T23:00:00Z,3,11,35,0,0,2,37.5,11,10,4,15,away
3,NYR,2022020141,2022-10-31T00:00:00Z,3,2,39,33.3,1,3,54.4,11,5,9,34,away
10,TOR,2022020142,2022-10-31T00:00:00Z,3,6,36,50,1,2,49.1,12,8,6,9,away
52,WPG,2022020143,2022-10-31T00:00:00Z,1,6,24,0,0,1,41.1,16,12,8,42,away
17,DET,2022020144,2022-10-31T23:00:00Z,3,12,18,0,0,1,50.8,12,9,3,20,away
15,WSH,2022020145,2022-10-31T23:00:00Z,2,16,20,25,1,4,45,20,4,6,32,away
26,LAK,2022020146,2022-11-01T00:00:00Z,5,8,30,33.3,1,3,49.1,12,15,4,17,away
6,BOS,2022020147,2022-11-02T00:00:00Z,6,8,40,33.3,1,3,55.1,21,6,4,38,away
9,OTT,2022020148,2022-11-01T23:00:00Z,3,26,15,0,0,3,54.9,19,15,4,32,away
4,PHI,2022020149,2022-11-01T23:00:00Z,0,10,19,0,0,3,58,15,5,12,14,away
54,VGK,2022020150,2022-11-01T23:00:00Z,3,6,31,50,1,2,41.4,23,8,7,27,away
8,MTL,2022020151,2022-11-02T00:00:00Z,1,45,35,50,1,2,62,15,2,6,16,away
2,NYI,2022020152,2022-11-02T00:30:00Z,3,21,33,25,1,4,46.9,13,7,3,20,away
26,LAK,2022020153,2022-11-02T00:30:00Z,2,8,32,33.3,1,3,47.7,22,1,7,23,away
18,NSH,2022020154,2022-11-02T01:00:00Z,4,17,23,100,2,2,46.3,24,11,10,60,away
55,SEA,2022020155,2022-11-02T01:00:00Z,5,13,26,25,1,4,38.5,19,16,9,18,away
13,FLA,2022020156,2022-11-02T02:00:00Z,1,12,42,0,0,3,56.9,8,3,10,16,away
1,NJD,2022020157,2022-11-02T02:00:00Z,5,25,37,100,1,1,57.7,17,7,3,14,away
24,ANA,2022020158,2022-11-02T02:30:00Z,5,23,44,0,0,4,55.4,9,10,10,19,away
4,PHI,2022020159,2022-11-02T23:00:00Z,2,39,25,16.7,1,6,53.2,19,8,8,45,away
5,PIT,2022020160,2022-11-02T23:30:00Z,3,10,21,33.3,1,3,54.2,12,3,3,12,away
6,BOS,2022020161,2022-11-03T23:30:00Z,5,24,37,0,0,3,61,11,9,18,21,away
12,CAR,2022020162,2022-11-03T23:00:00Z,3,12,55,16.7,1,6,61.8,11,17,8,38,away
54,VGK,2022020163,2022-11-03T23:00:00Z,5,6,32,25,1,4,50,21,2,6,26,away
15,WSH,2022020164,2022-11-03T23:00:00Z,1,8,34,0,0,4,63.6,7,4,8,19,away
8,MTL,2022020165,2022-11-04T00:00:00Z,2,10,22,0,0,2,46.5,15,5,7,23,away
2,NYI,2022020166,2022-11-04T00:00:00Z,5,11,30,50,1,2,43.1,9,17,6,20,away
55,SEA,2022020167,2022-11-04T00:00:00Z,4,4,23,50,1,2,51.1,14,8,6,20,away
26,LAK,2022020168,2022-11-04T00:30:00Z,1,7,33,0,0,2,60.4,9,12,8,21,away
18,NSH,2022020169,2022-11-04T01:00:00Z,4,6,32,25,1,4,58.8,24,2,9,25,away
1,NJD,2022020170,2022-11-04T01:00:00Z,4,4,43,0,0,3,43.8,10,11,17,24,away
24,ANA,2022020171,2022-11-04T02:00:00Z,5,11,31,66.7,2,3,39.7,6,5,8,13,away
25,DAL,2022020172,2022-11-04T02:00:00Z,7,2,36,25,1,4,49.2,12,1,7,13,away
13,FLA,2022020173,2022-11-04T02:30:00Z,3,6,44,33.3,1,3,57.6,16,10,16,23,away
7,BUF,2022020174,2022-11-04T23:00:00Z,3,10,25,20,1,5,38.8,9,7,3,17,away
29,CBJ,2022020175,2022-11-04T18:00:00Z,3,10,39,14.3,1,7,64.2,13,4,2,18,away
16,CHI,2022020176,2022-11-05T19:00:00Z,0,8,30,0,0,3,51.9,13,8,19,27,away
25,DAL,2022020177,2022-11-05T20:00:00Z,6,12,36,66.7,2,3,50,13,9,4,25,away
53,ARI,2022020178,2022-11-05T23:00:00Z,3,6,26,0,0,3,43.9,18,12,7,20,away
6,BOS,2022020179,2022-11-05T23:00:00Z,1,6,21,33.3,1,3,45.5,9,6,6,47,away
7,BUF,2022020180,2022-11-05T23:00:00Z,3,4,24,33.3,1,3,50.8,10,10,9,44,away
2,NYI,2022020181,2022-11-05T17:00:00Z,0,10,24,0,0,3,60.4,10,1,6,34,away
4,PHI,2022020182,2022-11-05T23:00:00Z,2,10,28,33.3,1,3,41.4,28,5,7,30,away
55,SEA,2022020183,2022-11-05T23:00:00Z,3,6,28,0,0,3,42.9,18,13,5,35,away
54,VGK,2022020184,2022-11-05T23:00:00Z,6,6,42,50,2,4,56.9,18,3,11,18,away
21,COL,2022020185,2022-11-05T18:00:00Z,5,7,45,0,0,1,56.9,13,3,2,10,away
18,NSH,2022020186,2022-11-06T02:00:00Z,3,18,30,20,1,5,49.3,14,5,2,34,away
1,NJD,2022020187,2022-11-06T02:00:00Z,4,8,35,20,1,5,52.2,15,10,14,14,away
24,ANA,2022020188,2022-11-06T02:30:00Z,4,19,25,0,0,0,44.3,19,14,7,15,away
13,FLA,2022020189,2022-11-06T02:30:00Z,4,22,38,0,0,2,47.8,15,4,9,22,away
17,DET,2022020190,2022-11-06T22:00:00Z,3,4,36,25,1,4,52.5,22,3,4,23,away
10,TOR,2022020191,2022-11-06T22:00:00Z,3,4,21,0,0,1,50,14,2,6,17,away
13,FLA,2022020192,2022-11-07T02:00:00Z,5,6,48,40,2,5,60,12,7,9,14,away
20,CGY,2022020193,2022-11-08T00:00:00Z,3,4,46,0,0,0,45.8,19,8,11,28,away
19,STL,2022020194,2022-11-08T00:00:00Z,1,6,27,0,0,3,43.4,19,6,11,33,away
22,EDM,2022020195,2022-11-08T01:00:00Z,4,12,29,0,0,1,47.8,19,5,7,21,away
53,ARI,2022020196,2022-11-09T00:00:00Z,4,12,24,33.3,1,3,39.7,9,6,5,15,away
20,CGY,2022020197,2022-11-09T00:00:00Z,2,15,35,50,2,4,49.2,18,5,5,27,away
2,NYI,2022020198,2022-11-09T00:00:00Z,4,8,26,66.7,2,3,42.9,17,7,8,18,away
19,STL,2022020199,2022-11-09T00:00:00Z,1,12,28,0,0,2,60,9,4,14,34,away
23,VAN,2022020200,2022-11-09T00:00:00Z,6,17,28,0,0,3,43.5,16,3,11,24,away
54,VGK,2022020201,2022-11-09T00:00:00Z,4,4,20,0,0,2,38.8,12,9,17,42,away
22,EDM,2022020202,2022-11-09T00:30:00Z,3,10,29,50,2,4,46.7,19,9,4,33,away
8,MTL,2022020203,2022-11-09T00:00:00Z,2,35,33,0,0,1,52.7,17,2,10,13,away
25,DAL,2022020204,2022-11-09T01:00:00Z,1,9,22,0,0,1,51,10,7,10,24,away
18,NSH,2022020205,2022-11-09T03:00:00Z,1,2,25,0,0,2,58.7,15,6,12,21,away
30,MIN,2022020206,2022-11-09T03:30:00Z,0,11,21,0,0,1,42.9,22,2,4,31,away
12,CAR,2022020207,2022-11-10T00:00:00Z,0,8,40,0,0,3,54.7,8,8,5,24,away
5,PIT,2022020208,2022-11-10T00:30:00Z,4,13,28,0,0,3,50.9,19,16,9,32,away
23,VAN,2022020209,2022-11-10T00:30:00Z,2,10,33,0,0,2,52.8,8,5,9,16,away
30,MIN,2022020210,2022-11-10T03:00:00Z,4,53,39,33.3,2,6,50,12,4,8,16,away
20,CGY,2022020211,2022-11-11T00:00:00Z,1,15,32,0,0,6,32.1,7,6,6,25,away
22,EDM,2022020212,2022-11-11T00:00:00Z,2,8,22,50,1,2,44.4,17,4,4,21,away
9,OTT,2022020213,2022-11-11T00:00:00Z,3,6,28,25,1,4,50,23,2,3,14,away
4,PHI,2022020214,2022-11-11T00:00:00Z,2,11,34,0,0,0,47.6,12,6,6,15,away
54,VGK,2022020215,2022-11-11T00:00:00Z,7,6,36,50,1,2,58.6,24,11,3,15,away
53,ARI,2022020216,2022-11-11T00:30:00Z,2,11,28,33.3,1,3,29.8,18,5,8,27,away
3,NYR,2022020217,2022-11-11T00:00:00Z,8,4,33,33.3,1,3,48.9,11,3,7,25,away
28,SJS,2022020218,2022-11-11T01:00:00Z,3,4,30,0,0,0,51.5,10,8,10,19,away
18,NSH,2022020219,2022-11-11T02:00:00Z,3,6,35,50,1,2,55.1,12,4,3,32,away
16,CHI,2022020220,2022-11-11T03:30:00Z,1,8,32,25,1,4,68.4,22,4,10,35,away
5,PIT,2022020221,2022-11-12T00:00:00Z,4,6,23,0,0,1,50,19,8,13,41,away
14,TBL,2022020222,2022-11-12T00:00:00Z,1,41,29,0,0,3,62.2,25,7,5,15,away
28,SJS,2022020223,2022-11-12T01:30:00Z,5,9,18,50,1,2,47.5,24,4,2,23,away
30,MIN,2022020224,2022-11-12T03:00:00Z,1,8,21,0,0,3,42,22,8,3,20,away
9,OTT,2022020225,2022-11-12T18:00:00Z,4,16,27,66.7,2,3,44.8,14,2,10,38,away
22,EDM,2022020226,2022-11-12T21:00:00Z,4,6,32,20,1,5,53.4,14,8,8,15,away
53,ARI,2022020227,2022-11-13T00:00:00Z,2,18,18,50,2,4,41.8,10,8,3,18,away
6,BOS,2022020228,2022-11-13T00:00:00Z,3,8,30,33.3,1,3,47.5,12,4,5,14,away
5,PIT,2022020229,2022-11-13T00:00:00Z,4,12,24,33.3,1,3,54,21,0,15,20,away
23,VAN,2022020230,2022-11-13T00:00:00Z,2,4,29,25,1,4,43.8,13,9,12,38,away
29,CBJ,2022020231,2022-11-13T00:30:00Z,3,4,29,50,1,2,44.3,20,5,7,19,away
3,NYR,2022020232,2022-11-13T01:00:00Z,1,20,35,0,0,5,51,16,4,4,32,away
12,CAR,2022020233,2022-11-13T02:00:00Z,1,8,25,0,0,5,62,6,6,4,11,away
16,CHI,2022020234,2022-11-13T03:00:00Z,3,8,22,0,0,1,62.9,15,4,12,30,away
19,STL,2022020235,2022-11-13T03:00:00Z,3,0,28,0,0,4,39.7,23,5,7,29,away
52,WPG,2022020236,2022-11-13T03:00:00Z,2,10,23,0,0,3,53.4,15,4,7,16,away
17,DET,2022020237,2022-11-13T03:30:00Z,3,6,21,50,2,4,42.3,22,2,5,35,away
25,DAL,2022020238,2022-11-13T18:00:00Z,5,12,31,66.7,2,3,74.1,19,5,11,27,away
53,ARI,2022020239,2022-11-14T00:00:00Z,1,10,32,16.7,1,6,61.5,13,7,13,19,away
28,SJS,2022020240,2022-11-13T23:00:00Z,2,4,37,0,0,3,51.8,12,4,6,12,away
23,VAN,2022020241,2022-11-13T23:00:00Z,2,22,31,33.3,2,6,36.2,15,5,6,16,away
15,WSH,2022020242,2022-11-14T00:00:00Z,3,20,22,0,0,6,54.7,15,17,11,45,away
52,WPG,2022020243,2022-11-14T01:00:00Z,3,10,30,28.6,2,7,43.5,11,5,9,19,away
2,NYI,2022020244,2022-11-14T22:30:00Z,4,17,35,66.7,2,3,50.8,20,7,9,26,away
12,CAR,2022020245,2022-11-15T01:30:00Z,3,8,32,0,0,3,38.7,7,6,9,7,away
26,LAK,2022020246,2022-11-15T01:30:00Z,5,8,29,50,1,2,50.7,17,4,12,24,away
19,STL,2022020247,2022-11-15T02:00:00Z,3,10,39,50,1,2,51.6,15,4,6,16,away
25,DAL,2022020248,2022-11-16T00:00:00Z,4,12,32,100,2,2,48.7,16,7,7,43,away
1,NJD,2022020249,2022-11-16T00:00:00Z,5,4,39,50,1,2,45.2,21,8,18,10,away
4,PHI,2022020250,2022-11-16T00:30:00Z,4,4,37,50,1,2,47.5,18,4,0,27,away
10,TOR,2022020251,2022-11-16T00:00:00Z,5,8,33,0,0,1,45.1,27,6,7,25,away
23,VAN,2022020252,2022-11-16T00:00:00Z,5,6,32,66.7,2,3,56.2,19,9,2,11,away
15,WSH,2022020253,2022-11-16T00:00:00Z,2,4,43,0,0,5,55,16,4,10,24,away
30,MIN,2022020254,2022-11-16T01:00:00Z,1,22,33,0,0,5,45.3,10,8,6,22,away
17,DET,2022020255,2022-11-16T03:00:00Z,2,10,33,25,1,4,55.2,25,4,10,19,away
28,SJS,2022020256,2022-11-16T03:00:00Z,5,6,29,50,1,2,44.1,13,9,9,35,away
7,BUF,2022020257,2022-11-17T00:00:00Z,1,14,30,12.5,1,8,42.9,9,7,13,10,away
19,STL,2022020258,2022-11-17T00:30:00Z,5,6,35,0,0,2,42,18,8,1,10,away
26,LAK,2022020259,2022-11-17T03:00:00Z,3,6,32,0,0,3,55.6,29,6,11,27,away
20,CGY,2022020260,2022-11-18T00:00:00Z,1,6,40,33.3,1,3,48.6,13,18,11,46,away
21,COL,2022020261,2022-11-18T00:00:00Z,3,10,15,33.3,1,3,31.7,15,7,4,28,away
25,DAL,2022020262,2022-11-18T00:00:00Z,6,15,29,0,0,3,54.5,16,5,16,14,away
8,MTL,2022020263,2022-11-18T00:00:00Z,4,9,42,33.3,1,3,48.5,15,4,2,8,away
1,NJD,2022020264,2022-11-18T00:00:00Z,3,10,33,0,0,2,40,17,8,14,30,away
4,PHI,2022020265,2022-11-18T00:00:00Z,1,8,23,25,1,4,50,20,2,7,26,away
24,ANA,2022020266,2022-11-18T01:00:00Z,2,11,31,0,0,1,41.5,16,6,7,9,away
2,NYI,2022020267,2022-11-18T01:00:00Z,4,8,33,33.3,1,3,48.1,8,9,7,37,away
5,PIT,2022020268,2022-11-18T01:00:00Z,6,6,32,40,2,5,57.6,12,4,5,25,away
15,WSH,2022020269,2022-11-18T01:00:00Z,4,8,51,33.3,1,3,35.3,10,5,1,17,away
53,ARI,2022020270,2022-11-18T03:00:00Z,1,15,26,0,0,4,52.8,11,3,9,31,away
3,NYR,2022020271,2022-11-18T03:00:00Z,2,8,30,50,2,4,44.9,9,6,1,24,away
17,DET,2022020272,2022-11-18T03:30:00Z,7,2,21,0,0,3,49.1,19,7,10,24,away
26,LAK,2022020273,2022-11-19T03:00:00Z,1,6,38,0,0,2,50,17,1,6,14,away
1,NJD,2022020274,2022-11-19T18:00:00Z,5,4,36,25,1,4,40.8,11,5,11,23,away
20,CGY,2022020275,2022-11-19T21:00:00Z,4,13,35,33.3,1,3,54.1,16,6,6,33,away
7,BUF,2022020276,2022-11-20T00:00:00Z,2,6,34,33.3,2,6,38,11,7,14,28,away
16,CHI,2022020277,2022-11-20T00:00:00Z,1,6,18,33.3,1,3,55.6,10,11,7,23,away
21,COL,2022020278,2022-11-20T00:00:00Z,4,4,29,33.3,1,3,40.7,18,9,10,22,away
17,DET,2022020279,2022-11-20T00:00:00Z,6,6,37,66.7,2,3,41.9,13,8,2,11,away
4,PHI,2022020280,2022-11-20T00:00:00Z,4,11,29,0,0,4,34.6,18,6,5,31,away
5,PIT,2022020281,2022-11-20T00:00:00Z,3,4,32,0,0,2,47.6,7,7,11,22,away
24,ANA,2022020282,2022-11-20T01:00:00Z,2,11,32,50,2,4,51.7,10,14,2,14,away
12,CAR,2022020283,2022-11-20T01:00:00Z,1,4,21,0,0,2,38.5,13,3,3,21,away
2,NYI,2022020284,2022-11-20T01:00:00Z,2,14,29,20,1,5,36.2,14,5,5,17,away
14,TBL,2022020285,2022-11-20T01:00:00Z,3,12,39,40,2,5,50,10,3,12,20,away
26,LAK,2022020286,2022-11-20T03:00:00Z,2,6,29,0,0,1,41.7,8,10,3,28,away
54,VGK,2022020287,2022-11-20T03:00:00Z,3,6,34,0,0,3,55.6,13,10,11,20,away
3,NYR,2022020288,2022-11-20T03:30:00Z,2,2,43,0,0,3,40,8,12,9,32,away
13,FLA,2022020289,2022-11-20T23:00:00Z,3,4,50,0,0,3,46.7,4,2,2,16,away
5,PIT,2022020290,2022-11-21T00:00:00Z,5,18,25,0,0,2,54.8,15,6,9,19,away
6,BOS,2022020291,2022-11-22T00:00:00Z,5,6,29,50,2,4,52,6,12,6,27,away
20,CGY,2022020292,2022-11-22T00:00:00Z,5,13,30,0,0,2,50,20,6,5,24,away
22,EDM,2022020293,2022-11-22T00:00:00Z,2,6,30,25,1,4,53.7,13,1,4,18,away
12,CAR,2022020294,2022-11-22T00:30:00Z,3,6,27,0,0,2,51.2,9,4,8,18,away
2,NYI,2022020295,2022-11-22T00:30:00Z,3,13,24,0,0,1,47.5,12,9,10,51,away
24,ANA,2022020296,2022-11-22T01:00:00Z,1,6,28,0,0,2,38,15,9,6,13,away
53,ARI,2022020297,2022-11-22T01:00:00Z,3,21,27,0,0,2,45.3,13,7,8,34,away
21,COL,2022020298,2022-11-22T01:30:00Z,2,7,35,16.7,1,6,35.2,20,3,13,16,away
9,OTT,2022020299,2022-11-22T03:30:00Z,1,11,38,0,0,2,56.7,17,10,9,31,away
54,VGK,2022020300,2022-11-22T03:30:00Z,5,2,38,0,0,1,46.2,15,10,2,14,away
7,BUF,2022020301,2022-11-23T00:00:00Z,7,21,38,50,2,4,45.3,10,10,14,15,away
3,NYR,2022020302,2022-11-23T03:30:00Z,5,4,25,0,0,0,47.5,14,2,9,41,away
53,ARI,2022020303,2022-11-24T00:00:00Z,4,13,27,0,0,3,42.9,30,5,4,29,away
6,BOS,2022020304,2022-11-24T00:00:00Z,2,14,39,33.3,2,6,58.7,11,3,6,21,away
20,CGY,2022020305,2022-11-24T00:00:00Z,1,6,34,0,0,3,45.8,21,10,4,41,away
8,MTL,2022020306,2022-11-24T00:00:00Z,3,11,29,0,0,3,45.5,21,3,3,13,away
19,STL,2022020307,2022-11-24T00:00:00Z,2,8,36,33.3,1,3,46.2,12,4,4,26,away
10,TOR,2022020308,2022-11-24T00:00:00Z,2,6,20,0,0,4,41,21,6,3,9,away
52,WPG,2022020309,2022-11-24T00:00:00Z,1,19,29,0,0,2,42.1,12,3,5,14,away
22,EDM,2022020310,2022-11-24T00:30:00Z,0,4,49,0,0,5,47.9,9,3,17,17,away
18,NSH,2022020311,2022-11-24T00:00:00Z,0,4,26,0,0,3,39.5,9,3,8,18,away
4,PHI,2022020312,2022-11-24T00:30:00Z,2,6,23,0,0,4,42.3,20,4,8,35,away
16,CHI,2022020313,2022-11-24T01:30:00Z,4,9,31,0,0,2,46.2,30,6,7,13,away
3,NYR,2022020314,2022-11-24T03:00:00Z,2,6,43,0,0,4,47.8,10,9,8,21,away
9,OTT,2022020315,2022-11-24T03:00:00Z,1,8,40,50,1,2,44.6,12,15,6,49,away
28,SJS,2022020316,2022-11-24T03:00:00Z,5,8,26,50,1,2,54.4,18,3,3,19,away
23,VAN,2022020317,2022-11-24T03:00:00Z,4,12,25,0,0,5,52.8,17,8,4,12,away
12,CAR,2022020318,2022-11-25T18:00:00Z,2,12,36,33.3,2,6,42.9,14,11,8,27,away
20,CGY,2022020319,2022-11-25T19:00:00Z,0,4,32,0,0,2,50,17,7,9,28,away
21,COL,2022020320,2023-04-15T00:00:00Z,4,4,34,0,0,4,38.8,12,11,9,12,away
8,MTL,2022020321,2022-11-25T19:00:00Z,2,8,23,50,1,2,43.1,15,12,6,13,away
10,TOR,2022020322,2022-11-25T19:00:00Z,4,4,28,0,0,3,55.6,22,4,4,12,away
9,OTT,2022020323,2022-11-25T20:00:00Z,5,17,33,37.5,3,8,56.3,17,4,12,11,away
5,PIT,2022020324,2022-11-25T22:30:00Z,4,11,29,0,0,3,63,10,3,7,28,away
53,ARI,2022020325,2022-11-26T01:00:00Z,3,15,24,0,0,4,43.4,11,3,5,24,away
2,NYI,2022020326,2022-11-26T01:00:00Z,3,15,24,25,1,4,48.3,14,7,4,22,away
1,NJD,2022020327,2022-11-26T01:00:00Z,3,2,44,0,0,1,57.1,15,7,1,15,away
19,STL,2022020328,2022-11-26T01:00:00Z,2,11,27,33.3,1,3,54.2,10,16,8,29,away
55,SEA,2022020329,2022-11-26T01:00:00Z,4,2,28,0,0,2,42.6,15,17,10,29,away
52,WPG,2022020330,2022-11-26T01:30:00Z,5,20,28,0,0,2,30.8,15,7,4,23,away
26,LAK,2022020331,2022-11-26T03:30:00Z,5,6,29,50,1,2,52.2,23,15,8,23,away
22,EDM,2022020332,2022-11-26T18:00:00Z,4,6,32,33.3,1,3,50.9,9,4,8,17,away
20,CGY,2022020333,2022-11-26T21:00:00Z,2,8,20,33.3,1,3,57.1,13,8,9,31,away
19,STL,2022020334,2022-11-26T23:30:00Z,5,11,37,0,0,4,54,7,6,9,21,away
10,TOR,2022020335,2022-11-27T00:00:00Z,4,4,41,0,0,3,50.9,12,11,9,23,away
15,WSH,2022020336,2022-11-27T00:00:00Z,1,8,38,25,1,4,48.1,4,6,5,11,away
4,PHI,2022020337,2022-11-27T00:30:00Z,2,27,28,0,0,2,47.6,11,4,7,25,away
29,CBJ,2022020338,2023-01-18T01:00:00Z,1,6,40,0,0,3,51,12,7,7,29,away
25,DAL,2022020339,2022-11-27T02:00:00Z,1,33,42,20,1,5,63.2,10,2,8,33,away
23,VAN,2022020340,2022-11-27T03:00:00Z,5,26,36,60,3,5,39.7,16,10,3,32,away
53,ARI,2022020341,2022-11-27T19:00:00Z,3,13,23,0,0,2,44.8,17,8,7,14,away
52,WPG,2022020342,2022-11-28T00:00:00Z,7,8,44,50,2,4,55.1,9,3,6,17,away
55,SEA,2022020343,2022-11-28T01:00:00Z,5,8,25,50,1,2,41.4,14,8,9,21,away
23,VAN,2022020344,2022-11-28T01:00:00Z,4,2,20,0,0,2,43.6,15,8,10,28,away
9,OTT,2022020345,2022-11-28T03:30:00Z,3,4,39,50,1,2,48.5,17,5,5,37,away
1,NJD,2022020346,2022-11-29T00:00:00Z,5,10,38,0,0,3,59.6,15,11,8,12,away
14,TBL,2022020347,2022-11-29T00:00:00Z,6,4,25,75,3,4,60,10,9,8,25,away
10,TOR,2022020348,2022-11-29T00:00:00Z,4,6,25,50,1,2,56,23,1,7,18,away
54,VGK,2022020349,2022-11-29T00:00:00Z,2,4,36,0,0,4,55.6,15,6,2,16,away
25,DAL,2022020350,2022-11-29T01:00:00Z,4,7,24,0,0,1,63.8,8,14,9,15,away
13,FLA,2022020351,2022-11-29T02:30:00Z,3,10,28,25,1,4,42.2,16,11,11,26,away
12,CAR,2022020352,2022-11-30T00:00:00Z,3,4,39,0,0,2,52.6,15,15,15,23,away
2,NYI,2022020353,2022-11-30T00:30:00Z,1,16,24,25,1,4,50.9,16,10,10,30,away
28,SJS,2022020354,2022-11-30T00:00:00Z,4,12,24,0,0,5,46.8,28,4,17,14,away
14,TBL,2022020355,2022-11-30T00:00:00Z,1,2,28,50,1,2,54,13,6,12,15,away
24,ANA,2022020356,2022-11-30T01:00:00Z,1,4,35,0,0,0,41.8,20,10,7,15,away
21,COL,2022020357,2022-11-30T01:00:00Z,0,6,40,0,0,3,37,9,7,3,19,away
13,FLA,2022020358,2022-11-30T02:00:00Z,2,12,33,0,0,4,37.3,13,4,8,13,away
15,WSH,2022020359,2022-11-30T03:00:00Z,5,6,28,0,0,1,46.9,12,7,1,13,away
55,SEA,2022020360,2022-11-30T03:30:00Z,9,8,30,75,3,4,37.1,11,4,4,32,away
7,BUF,2022020361,2022-12-01T00:00:00Z,4,16,34,50,1,2,31.9,10,3,6,10,away
3,NYR,2022020362,2022-12-01T00:00:00Z,3,8,36,0,0,2,29.4,19,3,10,30,away
28,SJS,2022020363,2022-12-01T00:00:00Z,1,6,24,0,0,0,39.2,24,6,8,49,away
22,EDM,2022020364,2022-12-01T02:30:00Z,5,12,41,0,0,4,39.1,16,4,6,14,away
21,COL,2022020365,2022-12-02T00:00:00Z,6,16,34,50,3,6,55.9,19,5,5,10,away
18,NSH,2022020366,2022-12-02T00:00:00Z,4,10,24,0,0,1,47.5,13,5,4,25,away
14,TBL,2022020367,2022-12-02T00:00:00Z,4,6,27,33.3,1,3,65.2,11,7,3,18,away
54,VGK,2022020368,2022-12-02T00:00:00Z,3,12,37,66.7,2,3,51.9,29,5,3,30,away
12,CAR,2022020369,2022-12-02T01:00:00Z,6,6,36,100,1,1,59.6,4,8,3,12,away
22,EDM,2022020370,2022-12-02T01:00:00Z,3,6,21,33.3,1,3,52.6,14,6,8,19,away
24,ANA,2022020371,2022-12-02T01:30:00Z,0,13,31,0,0,3,35.8,22,9,6,25,away
8,MTL,2022020372,2022-12-02T02:00:00Z,2,8,19,33.3,1,3,53.6,23,9,11,9,away
13,FLA,2022020373,2022-12-02T03:00:00Z,5,11,32,0,0,2,45.6,12,7,4,10,away
15,WSH,2022020374,2022-12-02T03:00:00Z,2,9,23,25,1,4,57.4,25,7,7,21,away
53,ARI,2022020375,2022-12-02T03:30:00Z,3,10,21,0,0,3,52.6,15,2,7,32,away
9,OTT,2022020376,2022-12-03T00:00:00Z,3,14,37,25,1,4,51.4,19,7,9,26,away
18,NSH,2022020377,2022-12-03T00:30:00Z,4,13,23,66.7,2,3,57.1,17,5,10,28,away
29,CBJ,2022020378,2022-12-03T01:00:00Z,4,10,26,0,0,3,52.2,27,6,14,19,away
24,ANA,2022020379,2022-12-03T19:00:00Z,4,8,33,66.7,2,3,46.9,18,7,1,19,away
21,COL,2022020380,2022-12-04T00:00:00Z,1,15,25,0,0,3,37.5,13,5,11,27,away
8,MTL,2022020381,2022-12-04T00:00:00Z,3,23,33,66.7,2,3,60,12,11,12,32,away
1,NJD,2022020382,2022-12-04T00:00:00Z,3,6,18,0,0,3,59.6,16,6,6,32,away
28,SJS,2022020383,2022-12-04T00:00:00Z,2,17,37,25,1,4,41.1,21,4,16,24,away
19,STL,2022020384,2022-12-04T00:00:00Z,2,18,28,0,0,2,49.1,16,4,3,36,away
10,TOR,2022020385,2022-12-04T00:00:00Z,3,16,39,20,1,5,60.7,10,8,5,31,away
54,VGK,2022020386,2022-12-04T00:00:00Z,4,6,25,100,1,1,46.2,23,4,7,20,away
16,CHI,2022020387,2022-12-04T00:30:00Z,5,35,21,75,3,4,46.3,20,6,6,30,away
53,ARI,2022020388,2022-12-04T03:00:00Z,2,16,23,33.3,1,3,40.7,20,2,3,13,away
