game_num,game_date,team_id,team_code,player_id,player_name,catches,toi,assists,goals,pim,shots,saves,pp_saves,sh_saves,ev_saves,sh_shots,ev_shots,pp_shots,decision,sv_perc,pp_sv_perc,sh_sv_perc,ev_sv_perc,home_away
2022020714,2023-01-19,20,CGY,8474593,Jacob Markstrom,L,58:00:00,0,0,0,30,27,2,1,24,1,26,3,L,90,66.66666666666666,100,92.30769231,home
2022020715,2023-01-19,23,VAN,8477484,Spencer Martin,L,14:35,0,0,0,10,6,0,0,6,0,10,0,L,60,,,60,home
2022020715,2023-01-19,23,VAN,8480420,Collin Delia,L,42:49:00,0,0,0,14,14,1,3,10,3,10,1,,100,100,100,100,home
2022020716,2023-01-19,28,SJS,8473503,James Reimer,L,60:00:00,0,0,0,36,33,2,1,30,1,33,2,W,91.66666666666666,100,100,90.90909091,home
2022020717,2023-01-20,29,CBJ,8478007,Elvis Merzlikins,L,57:04:00,0,0,0,33,28,6,0,22,0,27,6,L,84.84848484848484,100,,81.48148148148148,home
2022020718,2023-01-20,3,NYR,8478048,Igor Shesterkin,L,56:27:00,0,0,0,27,24,3,0,21,0,24,3,L,88.88888888888889,100,,87.5,home
2022020719,2023-01-20,4,PHI,8479394,Carter Hart,L,57:39:00,0,0,0,28,25,0,0,25,0,28,0,L,89.28571428571429,,,89.28571428571429,home
2022020720,2023-01-20,8,MTL,8480051,Cayden Primeau,L,20:00,0,0,0,7,6,3,0,3,0,4,3,,85.71428571428571,100,,75,home
2022020720,2023-01-20,8,MTL,8478470,Sam Montembeault,L,40:00:00,0,0,0,33,28,13,1,14,1,15,17,L,84.84848484848484,76.47058823529412,100,93.33333333333331,home
2022020721,2023-01-20,12,CAR,8475883,Frederik Andersen,L,60:00:00,0,0,0,31,29,12,1,16,1,17,13,W,93.5483871,92.30769231,100,94.11764705882352,home
2022020722,2023-01-20,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:41:00,0,0,0,26,24,3,0,21,0,23,3,W,92.30769231,100,,91.30434782608695,home
2022020723,2023-01-20,10,TOR,8478492,Ilya Samsonov,L,59:32:00,0,0,0,38,37,8,0,29,0,29,9,W,97.36842105263158,88.88888888888889,,100,home
2022020724,2023-01-20,19,STL,8476412,Jordan Binnington,L,60:00:00,0,0,0,26,24,3,2,19,2,21,3,W,92.30769231,100,100,90.47619047619048,home
2022020725,2023-01-20,22,EDM,8475789,Jack Campbell,L,60:00:00,0,0,0,31,28,3,0,25,0,28,3,W,90.32258064516128,100,,89.28571428571429,home
2022020726,2023-01-20,53,ARI,8478872,Karel Vejmelka,R,59:25:00,0,0,0,33,29,5,1,23,1,26,6,L,87.87878787878788,83.33333333333334,100,88.46153846153845,home
2022020727,2023-01-20,54,VGK,8478499,Adin Hill,L,57:53:00,0,0,0,25,22,0,0,22,0,24,1,L,88,0,,91.66666666666666,home
2022020728,2023-01-20,55,SEA,8474889,Martin Jones,L,61:10:00,0,0,0,30,27,2,0,25,1,27,2,W,90,100,0,92.59259259,home
2022020729,2023-01-20,26,LAK,8471734,Jonathan Quick,L,32:33:00,0,0,0,7,7,5,0,2,0,2,5,,100,100,,100,home
2022020729,2023-01-20,26,LAK,8477831,Pheonix Copley,L,27:27:00,0,0,0,17,13,0,0,13,0,17,0,L,76.47058823529412,,,76.47058823529412,home
2022020730,2023-01-21,5,PIT,8477465,Tristan Jarry,L,60:00:00,0,0,0,45,44,10,0,34,0,35,10,W,97.77777777777776,100,,97.14285714285714,home
2022020731,2023-01-21,23,VAN,8480420,Collin Delia,L,60:00:00,0,0,0,29,25,7,0,18,0,20,9,L,86.20689655172413,77.77777777777779,,90,home
2022020732,2023-01-21,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:51:00,0,0,0,37,34,2,0,32,0,35,2,W,91.89189189,100,,91.42857142857144,home
2022020733,2023-01-21,20,CGY,8478435,Dan Vladar,L,59:52:00,0,0,0,24,21,7,0,14,0,17,7,W,87.5,100,,82.35294117647058,home
2022020734,2023-01-21,13,FLA,8479312,Alex Lyon,L,60:00:00,0,0,0,32,29,4,1,24,1,25,6,W,90.625,66.66666666666666,100,96,home
2022020735,2023-01-22,17,DET,8478024,Ville Husso,L,56:13:00,0,0,0,25,23,4,0,19,0,21,4,L,92,100,,90.47619047619048,home
2022020736,2023-01-22,29,CBJ,8476914,Joonas Korpisalo,L,59:50:00,0,0,0,25,23,3,1,19,1,21,3,W,92,100,100,90.47619047619048,home
2022020737,2023-01-22,8,MTL,8478470,Sam Montembeault,L,61:49:00,0,0,0,38,36,5,1,30,1,32,5,W,94.73684210526316,100,100,93.75,home
2022020738,2023-01-22,9,OTT,8476341,Anton Forsberg,L,59:57:00,0,0,0,30,25,6,0,19,0,22,8,L,83.33333333333334,75,,86.36363636363636,home
2022020739,2023-01-22,2,NYI,8478009,Ilya Sorokin,L,57:20:00,0,0,0,25,21,1,0,20,0,24,1,L,84,100,,83.33333333333334,home
2022020740,2023-01-22,25,DAL,8479979,Jake Oettinger,L,60:00:00,0,0,0,33,33,5,3,25,3,25,5,W,100,100,100,100,home
2022020741,2023-01-22,19,STL,8471306,Thomas Greiss,L,33:13:00,0,0,0,11,10,2,0,8,0,9,2,,90.90909091,100,,88.88888888888889,home
2022020741,2023-01-22,19,STL,8476412,Jordan Binnington,L,23:59,0,0,0,7,3,1,0,2,1,5,1,L,42.85714285714285,100,0,40,home
2022020742,2023-01-22,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,34,31,8,0,23,0,25,9,W,91.17647058823528,88.88888888888889,,92,home
2022020743,2023-01-22,55,SEA,8475831,Philipp Grubauer,L,65:00:00,0,0,0,27,26,4,0,22,0,23,4,L,96.29629629629628,100,,95.65217391304348,home
2022020744,2023-01-22,23,VAN,8477484,Spencer Martin,L,59:14:00,0,0,0,28,25,0,0,25,0,27,1,L,89.28571428571429,0,,92.59259259,home
2022020745,2023-01-22,54,VGK,8480313,Logan Thompson,R,60:00:00,0,0,0,22,20,3,0,17,0,19,3,W,90.90909091,100,,89.47368421052632,home
2022020746,2023-01-22,1,NJD,8477970,Vitek Vanecek,L,62:07:00,0,0,0,26,25,0,0,25,0,26,0,W,96.15384615384616,,,96.15384615384616,home
2022020747,2023-01-23,16,CHI,8475852,Petr Mrazek,L,58:04:00,0,0,0,27,25,0,0,25,0,27,0,L,92.59259259,,,92.59259259,home
2022020748,2023-01-23,6,BOS,8480280,Jeremy Swayman,L,2:28,0,0,0,1,1,0,0,1,0,1,0,,100,,,100,home
2022020748,2023-01-23,6,BOS,8476999,Linus Ullmark,L,57:25:00,0,0,0,17,17,0,1,16,1,16,0,W,100,,100,100,home
2022020749,2023-01-23,4,PHI,8478433,Felix Sandstrom,L,57:47:00,0,0,0,29,25,5,0,20,0,24,5,L,86.20689655172413,100,,83.33333333333334,home
2022020750,2023-01-23,53,ARI,8478872,Karel Vejmelka,R,60:00:00,0,0,0,36,35,4,0,31,0,31,5,W,97.22222222,80,,100,home
2022020751,2023-01-24,3,NYR,8478048,Igor Shesterkin,L,60:00:00,0,0,0,35,33,3,1,29,1,30,4,W,94.28571428571428,75,100,96.66666666666669,home
2022020752,2023-01-24,10,TOR,8478492,Ilya Samsonov,L,60:00:00,1,0,0,33,31,1,1,29,1,31,1,W,93.93939393939394,100,100,93.5483871,home
2022020753,2023-01-24,25,DAL,8479979,Jake Oettinger,L,60:56:00,0,0,0,25,22,1,0,21,0,24,1,L,88,100,,87.5,home
2022020754,2023-01-24,20,CGY,8478435,Dan Vladar,L,62:25:00,0,0,0,25,22,2,0,20,0,21,4,W,88,50,,95.23809523809524,home
2022020755,2023-01-25,8,MTL,8478470,Sam Montembeault,L,58:18:00,0,0,0,28,25,3,2,20,2,22,4,L,89.28571428571429,75,100,90.90909091,home
2022020756,2023-01-25,5,PIT,8479193,Casey DeSmith,L,64:06:00,0,0,0,39,33,4,1,28,2,32,5,W,84.61538461538461,80,50,87.5,home
2022020757,2023-01-25,4,PHI,8479394,Carter Hart,L,61:09:00,0,0,0,38,34,5,0,29,0,32,6,L,89.47368421052632,83.33333333333334,,90.625,home
2022020758,2023-01-25,14,TBL,8476883,Andrei Vasilevskiy,L,59:40:00,0,0,0,35,33,5,0,28,1,28,6,W,94.28571428571428,83.33333333333334,0,100,home
2022020759,2023-01-25,1,NJD,8477970,Vitek Vanecek,L,63:20:00,1,0,0,30,28,3,0,25,0,27,3,W,93.33333333333331,100,,92.59259259,home
2022020760,2023-01-25,17,DET,8478024,Ville Husso,L,60:25:00,0,0,0,30,28,2,0,26,0,28,2,W,93.33333333333331,100,,92.85714285714286,home
2022020761,2023-01-25,19,STL,8476412,Jordan Binnington,L,57:30:00,0,0,0,30,26,4,2,20,2,24,4,L,86.66666666666667,100,100,83.33333333333334,home
2022020762,2023-01-25,18,NSH,8477424,Juuse Saros,L,59:52:00,0,0,0,33,32,4,0,28,0,29,4,W,96.96969696969695,100,,96.55172413793105,home
2022020763,2023-01-25,53,ARI,8478971,Connor Ingram,L,59:29:00,0,0,0,42,38,3,1,34,1,37,4,L,90.47619047619048,75,100,91.89189189,home
2022020764,2023-01-25,21,COL,8480382,Alexandar Georgiev,L,60:00:00,0,0,0,39,37,4,0,33,0,35,4,W,94.87179487179486,100,,94.28571428571428,home
2022020765,2023-01-25,23,VAN,8480420,Collin Delia,L,60:00:00,0,0,0,14,12,6,3,3,3,5,6,W,85.71428571428571,100,100,60,home
2022020766,2023-01-26,9,OTT,8476341,Anton Forsberg,L,31:55:00,0,0,0,22,21,1,1,19,1,20,1,,95.45454545454544,100,100,95,home
2022020766,2023-01-26,9,OTT,8475660,Cam Talbot,L,28:05:00,0,0,0,14,14,2,0,12,0,12,2,W,100,100,,100,home
2022020767,2023-01-26,10,TOR,8478492,Ilya Samsonov,L,59:55:00,0,0,0,29,27,5,2,20,2,22,5,W,93.10344827586206,100,100,90.90909091,home
2022020768,2023-01-26,25,DAL,8479979,Jake Oettinger,L,61:34:00,0,0,0,24,21,0,1,20,2,22,0,L,87.5,,50,90.90909091,home
2022020769,2023-01-26,22,EDM,8479973,Stuart Skinner,L,62:29:00,0,0,0,27,24,3,0,21,0,24,3,L,88.88888888888889,100,,87.5,home
2022020770,2023-01-26,55,SEA,8474889,Martin Jones,L,60:00:00,0,0,0,20,19,3,0,16,0,17,3,W,95,100,,94.11764705882352,home
2022020771,2023-01-27,14,TBL,8476883,Andrei Vasilevskiy,L,60:00:00,0,0,0,39,37,1,1,35,1,37,1,W,94.87179487179486,100,100,94.59459459,home
2022020772,2023-01-27,8,MTL,8474596,Jake Allen,L,62:36:00,0,0,0,42,38,2,0,36,0,39,3,L,90.47619047619048,66.66666666666666,,92.30769231,home
2022020773,2023-01-27,15,WSH,8475311,Darcy Kuemper,L,65:00:00,0,0,0,37,35,0,0,35,0,37,0,W,94.59459459,,,94.59459459,home
2022020774,2023-01-27,52,WPG,8476945,Connor Hellebuyck,L,56:42:00,0,0,0,36,33,3,1,29,1,31,4,L,91.66666666666666,75,100,93.5483871,home
2022020775,2023-01-27,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,39,35,8,0,27,0,31,8,W,89.74358974358975,100,,87.09677419354838,home
2022020776,2023-01-27,21,COL,8480925,Pavel Francouz,R,58:37:00,0,0,0,31,27,3,0,24,0,28,3,L,87.09677419354838,100,,85.71428571428571,home
2022020777,2023-01-27,20,CGY,8474593,Jacob Markstrom,L,57:02:00,0,0,0,28,24,1,1,22,1,26,1,L,85.71428571428571,100,100,84.61538461538461,home
2022020778,2023-01-27,30,MIN,8470594,Marc-Andre Fleury,L,62:08:00,0,0,0,30,28,4,0,24,0,26,4,W,93.33333333333331,100,,92.30769231,home
2022020779,2023-01-27,53,ARI,8478872,Karel Vejmelka,R,59:35:00,0,0,0,33,33,9,0,24,0,24,9,W,100,100,,100,home
2022020780,2023-01-28,2,NYI,8478009,Ilya Sorokin,L,59:54:00,0,0,0,23,23,9,2,12,2,12,9,W,100,100,100,100,home
2022020781,2023-01-28,13,FLA,8479312,Alex Lyon,L,58:07:00,0,0,0,32,29,2,0,27,2,28,2,L,90.625,100,0,96.42857142857144,home
2022020782,2023-01-28,10,TOR,8478492,Ilya Samsonov,L,60:00:00,0,0,0,34,28,8,2,18,2,23,9,L,82.35294117647058,88.88888888888889,100,78.26086956521739,home
2022020783,2023-01-28,12,CAR,8477293,Antti Raanta,L,59:25:00,0,0,0,29,26,4,0,22,0,25,4,W,89.65517241379311,100,,88,home
2022020784,2023-01-28,3,NYR,8470860,Jaroslav Halak,L,59:25:00,0,0,0,34,33,6,2,25,2,26,6,W,97.05882352941175,100,100,96.15384615384616,home
2022020785,2023-01-28,25,DAL,8479979,Jake Oettinger,L,60:20:00,0,0,0,29,26,4,0,22,0,25,4,L,89.65517241379311,100,,88,home
2022020786,2023-01-28,55,SEA,8474889,Martin Jones,L,59:38:00,0,0,0,37,33,5,2,26,2,30,5,L,89.18918919,100,100,86.66666666666667,home
2022020787,2023-01-28,23,VAN,8480420,Collin Delia,L,60:00:00,0,0,0,26,24,1,0,23,0,23,3,W,92.30769231,33.33333333333333,,100,home
2022020788,2023-01-28,21,COL,8480382,Alexandar Georgiev,L,60:00:00,0,0,0,28,26,2,1,23,1,24,3,W,92.85714285714286,66.66666666666666,100,95.83333333333334,home
2022020789,2023-01-28,13,FLA,8479312,Alex Lyon,L,59:31:00,0,0,0,40,38,13,0,25,0,27,13,W,95,100,,92.59259259,home
2022020790,2023-01-29,14,TBL,8476883,Andrei Vasilevskiy,L,60:00:00,0,0,0,28,26,1,2,23,2,25,1,W,92.85714285714286,100,100,92,home
2022020791,2023-01-29,9,OTT,8476341,Anton Forsberg,L,60:00:00,0,0,0,28,28,7,1,20,1,20,7,W,100,100,100,100,home
2022020792,2023-01-29,52,WPG,8476945,Connor Hellebuyck,L,46:48:00,0,0,0,30,26,2,0,24,0,28,2,L,86.66666666666667,100,,85.71428571428571,home
2022020792,2023-01-29,52,WPG,8479496,David Rittich,L,13:12,0,0,0,3,3,0,0,3,0,3,0,,100,,,100,home
2022020793,2023-01-29,5,PIT,8479193,Casey DeSmith,L,57:53:00,0,0,0,31,26,1,1,24,1,29,1,L,83.87096774193549,100,100,82.75862068965517,home
2022020794,2023-01-29,2,NYI,8473575,Semyon Varlamov,L,64:28:00,0,0,0,46,45,8,0,37,0,38,8,W,97.82608695652172,100,,97.36842105263158,home
2022020795,2023-01-29,30,MIN,8470594,Marc-Andre Fleury,L,64:27:00,0,0,0,31,29,0,0,29,0,31,0,W,93.5483871,,,93.5483871,home
2022020796,2023-01-29,24,ANA,8476434,John Gibson,L,63:34:00,0,0,0,34,33,3,0,30,0,31,3,W,97.05882352941175,100,,96.77419355,home
2022020797,2023-01-29,22,EDM,8475789,Jack Campbell,L,57:34:00,0,0,0,28,25,3,0,22,0,24,4,W,89.28571428571429,75,,91.66666666666666,home
2022020797,2023-01-29,22,EDM,8483158,Matthew Berlin,L,2:26,0,0,0,1,1,0,0,1,0,1,0,,100,,,100,home
2022020798,2023-01-29,55,SEA,8475831,Philipp Grubauer,L,60:00:00,0,0,0,25,24,4,0,20,0,21,4,W,96,100,,95.23809523809524,home
2022020799,2023-01-29,12,CAR,8475883,Frederik Andersen,L,59:53:00,0,0,0,25,24,8,0,16,0,17,8,W,96,100,,94.11764705882352,home
2022020800,2023-01-29,10,TOR,8478492,Ilya Samsonov,L,59:49:00,0,0,0,24,23,5,1,17,1,17,6,W,95.83333333333334,83.33333333333334,100,100,home
2022020801,2023-01-31,52,WPG,8476945,Connor Hellebuyck,L,60:00:00,0,0,0,26,24,5,0,19,0,20,6,W,92.30769231,83.33333333333334,,95,home
2022020802,2023-02-01,12,CAR,8475883,Frederik Andersen,L,64:06:00,0,0,0,21,17,0,0,17,0,20,1,W,80.95238095238095,0,,85,home
2022020803,2023-02-01,8,MTL,8474596,Jake Allen,L,58:48:00,0,0,0,29,24,5,1,18,1,21,7,L,82.75862068965517,71.42857142857143,100,85.71428571428571,home
2022020804,2023-02-01,29,CBJ,8476914,Joonas Korpisalo,L,60:26:00,0,0,0,34,30,3,1,26,1,30,3,L,88.23529411764706,100,100,86.66666666666667,home
2022020805,2023-02-02,7,BUF,8480045,Ukko-Pekka Luukkonen,L,58:39:00,0,0,0,33,29,3,0,26,0,29,4,L,87.87878787878788,75,,89.65517241379311,home
2022020806,2023-02-02,10,TOR,8478492,Ilya Samsonov,L,59:55:00,1,0,0,29,24,1,1,22,2,26,1,L,82.75862068965517,100,50,84.61538461538461,home
2022020807,2023-02-07,4,PHI,8479394,Carter Hart,L,58:02:00,0,0,0,30,28,2,1,25,1,26,3,L,93.33333333333331,66.66666666666666,100,96.15384615384616,home
2022020808,2023-02-07,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,0,33,32,2,0,30,0,31,2,W,96.96969696969695,100,,96.77419355,home
2022020809,2023-02-07,3,NYR,8470860,Jaroslav Halak,L,61:37:00,0,0,0,32,28,5,2,21,2,24,6,W,87.5,83.33333333333334,100,87.5,home
2022020810,2023-02-07,1,NJD,8477970,Vitek Vanecek,L,64:18:00,0,0,0,30,26,4,1,21,1,25,4,W,86.66666666666667,100,100,84,home
2022020811,2023-02-07,25,DAL,8479979,Jake Oettinger,L,65:00:00,0,0,0,34,32,7,2,23,2,24,8,W,94.11764705882352,87.5,100,95.83333333333334,home
2022020812,2023-02-07,53,ARI,8478872,Karel Vejmelka,R,60:00:00,0,0,0,35,33,5,0,28,0,30,5,W,94.28571428571428,100,,93.33333333333331,home
2022020813,2023-02-08,5,PIT,8479193,Casey DeSmith,L,63:36:00,0,0,0,42,41,7,0,34,0,35,7,W,97.61904761904762,100,,97.14285714285714,home
2022020814,2023-02-08,14,TBL,8470880,Brian Elliott,L,62:02:00,0,0,0,22,18,0,2,16,2,18,2,L,81.81818181818183,0,100,88.88888888888889,home
2022020815,2023-02-08,17,DET,8478024,Ville Husso,L,59:08:00,0,0,0,26,22,4,3,15,3,18,5,L,84.61538461538461,80,100,83.33333333333334,home
2022020816,2023-02-08,2,NYI,8478009,Ilya Sorokin,L,60:00:00,0,0,0,32,32,4,0,28,0,28,4,W,100,100,,100,home
2022020817,2023-02-08,18,NSH,8477424,Juuse Saros,L,57:41:00,0,0,0,29,25,4,0,21,0,25,4,L,86.20689655172413,100,,84,home
2022020818,2023-02-08,16,CHI,8475852,Petr Mrazek,L,62:15:00,0,0,0,26,23,2,1,20,1,23,2,L,88.46153846153845,100,100,86.95652173913044,home
2022020819,2023-02-09,3,NYR,8478048,Igor Shesterkin,L,60:00:00,0,0,0,25,22,0,0,22,0,25,0,W,88,,,88,home
2022020820,2023-02-09,25,DAL,8479979,Jake Oettinger,L,60:00:00,0,0,0,39,38,1,2,35,2,35,2,W,97.43589743589745,50,100,100,home
2022020821,2023-02-10,14,TBL,8476883,Andrei Vasilevskiy,L,60:00:00,0,0,0,30,30,5,2,23,2,23,5,W,100,100,100,100,home
2022020822,2023-02-10,4,PHI,8479394,Carter Hart,L,65:00:00,0,0,0,35,34,0,2,32,2,33,0,W,97.14285714285714,,100,96.96969696969695,home
2022020823,2023-02-10,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,0,34,33,6,1,26,1,27,6,W,97.05882352941175,100,100,96.29629629629628,home
2022020824,2023-02-10,1,NJD,8478406,Mackenzie Blackwood,L,59:46:00,0,0,0,34,33,5,2,26,2,27,5,W,97.05882352941175,100,100,96.29629629629628,home
2022020825,2023-02-10,17,DET,8478024,Ville Husso,L,60:00:00,0,0,0,36,35,4,3,28,3,29,4,W,97.22222222,100,100,96.55172413793105,home
2022020826,2023-02-10,2,NYI,8478009,Ilya Sorokin,L,57:03:00,0,0,0,34,28,5,1,22,1,26,7,L,82.35294117647058,71.42857142857143,100,84.61538461538461,home
2022020827,2023-02-10,30,MIN,8470594,Marc-Andre Fleury,L,39:59:00,0,0,0,23,18,0,0,18,0,23,0,L,78.26086956521739,,,78.26086956521739,home
2022020827,2023-02-10,30,MIN,8479406,Filip Gustavsson,L,20:00,0,0,0,8,8,0,0,8,0,8,0,,100,,,100,home
2022020828,2023-02-11,3,NYR,8478048,Igor Shesterkin,L,60:00:00,0,0,0,29,26,4,1,21,1,23,5,W,89.65517241379311,80,100,91.30434782608695,home
2022020829,2023-02-11,29,CBJ,8476914,Joonas Korpisalo,L,60:00:00,0,0,0,41,38,8,3,27,3,29,9,L,92.68292683,88.88888888888889,100,93.10344827586206,home
2022020830,2023-02-11,16,CHI,8483530,Jaxson Stauber,L,63:30:00,0,0,0,26,23,1,0,22,0,25,1,W,88.46153846153845,100,,88,home
2022020831,2023-02-11,24,ANA,8476434,John Gibson,L,60:00:00,0,0,0,59,53,9,0,44,0,49,10,L,89.83050847457628,90,,89.79591836734694,home
2022020832,2023-02-11,17,DET,8478024,Ville Husso,L,59:00:00,0,0,0,34,32,5,1,26,1,27,6,W,94.11764705882352,83.33333333333334,100,96.29629629629628,home
2022020833,2023-02-11,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:45:00,0,0,0,40,33,3,2,28,2,34,4,L,82.5,75,100,82.35294117647058,home
2022020834,2023-02-11,9,OTT,8476341,Anton Forsberg,L,54:37:00,0,0,0,37,31,8,1,22,3,25,9,L,83.78378378378379,88.88888888888889,33.33333333333333,88,home
2022020834,2023-02-11,9,OTT,8481544,Mads Sogaard,L,5:23,0,0,0,3,3,3,0,0,0,0,3,,100,100,,,home
2022020835,2023-02-11,8,MTL,8478470,Sam Montembeault,L,64:38:00,0,0,0,30,27,2,0,25,0,27,3,W,90,66.66666666666666,,92.59259259,home
2022020836,2023-02-11,4,PHI,8479394,Carter Hart,L,60:34:00,0,0,0,25,23,0,0,23,0,25,0,L,92,,,92,home
2022020837,2023-02-11,25,DAL,8475809,Scott Wedgewood,L,59:43:00,0,0,0,30,28,0,2,26,2,28,0,L,93.33333333333331,,100,92.85714285714286,home
2022020838,2023-02-11,6,BOS,8480280,Jeremy Swayman,L,58:05:00,0,0,0,23,21,1,1,19,1,20,2,L,91.30434782608695,50,100,95,home
2022020839,2023-02-11,13,FLA,8475683,Sergei Bobrovsky,L,57:59:00,0,0,0,49,45,8,1,36,2,38,9,L,91.83673469387756,88.88888888888889,50,94.73684210526316,home
2022020840,2023-02-12,10,TOR,8479361,Joseph Woll,L,56:56:00,0,0,0,40,36,11,1,24,1,28,11,L,90,100,100,85.71428571428571,home
2022020841,2023-02-12,12,CAR,8475883,Frederik Andersen,L,59:26:00,0,0,0,18,13,1,0,12,0,16,2,L,72.22222222222221,50,,75,home
2022020842,2023-02-12,19,STL,8476412,Jordan Binnington,L,61:02:00,0,0,0,28,23,3,2,18,2,21,5,W,82.14285714285714,60,100,85.71428571428571,home
2022020843,2023-02-12,30,MIN,8479406,Filip Gustavsson,L,65:00:00,0,0,0,29,27,3,2,22,2,24,3,W,93.10344827586206,100,100,91.66666666666666,home
2022020844,2023-02-12,52,WPG,8476945,Connor Hellebuyck,L,60:00:00,0,0,0,32,31,7,0,24,0,25,7,W,96.875,100,,96,home
2022020845,2023-02-12,26,LAK,8477831,Pheonix Copley,L,60:00:00,0,0,0,25,25,8,1,16,1,16,8,W,100,100,100,100,home
2022020846,2023-02-12,8,MTL,8474596,Jake Allen,L,60:00:00,0,0,0,31,29,11,0,18,0,19,12,W,93.5483871,91.66666666666666,,94.73684210526316,home
2022020847,2023-02-12,15,WSH,8479292,Charlie Lindgren,R,58:37:00,0,0,0,32,29,2,2,25,2,27,3,L,90.625,66.66666666666666,100,92.59259259,home
2022020848,2023-02-12,4,PHI,8478433,Felix Sandstrom,L,58:24:00,0,0,0,21,17,1,0,16,0,20,1,L,80.95238095238095,100,,80,home
2022020849,2023-02-12,54,VGK,8478499,Adin Hill,L,60:00:00,0,0,0,25,23,7,0,16,0,18,7,W,92,100,,88.88888888888889,home
2022020850,2023-02-14,9,OTT,8481544,Mads Sogaard,L,61:06:00,0,0,0,37,34,6,0,28,0,30,7,W,91.89189189,85.71428571428571,,93.33333333333331,home
2022020851,2023-02-14,18,NSH,8480947,Kevin Lankinen,L,59:02:00,0,0,0,18,15,0,0,15,0,17,1,L,83.33333333333334,0,,88.23529411764706,home
2022020852,2023-02-14,30,MIN,8479406,Filip Gustavsson,L,64:55:00,0,0,0,34,33,14,2,17,2,18,14,L,97.05882352941175,100,100,94.44444444444444,home
2022020853,2023-02-14,23,VAN,8480420,Collin Delia,L,60:00:00,0,0,0,23,17,0,1,16,1,21,1,L,73.91304347826086,0,100,76.19047619047619,home
2022020854,2023-02-14,26,LAK,8477831,Pheonix Copley,L,60:00:00,0,0,0,29,27,3,0,24,0,25,4,W,93.10344827586206,75,,96,home
2022020855,2023-02-15,15,WSH,8475311,Darcy Kuemper,L,58:07:00,0,0,0,30,27,0,2,25,2,27,1,L,90,0,100,92.59259259,home
2022020856,2023-02-15,8,MTL,8474596,Jake Allen,L,60:00:00,0,0,2,22,22,3,0,19,0,19,3,W,100,100,,100,home
2022020857,2023-02-15,29,CBJ,8478007,Elvis Merzlikins,L,60:00:00,0,0,0,32,29,1,0,28,0,31,1,L,90.625,100,,90.32258064516128,home
2022020858,2023-02-15,2,NYI,8478009,Ilya Sorokin,L,64:54:00,0,0,0,34,32,8,2,22,2,23,9,L,94.11764705882352,88.88888888888889,100,95.65217391304348,home
2022020859,2023-02-15,19,STL,8476412,Jordan Binnington,L,59:40:00,0,0,0,36,34,5,0,29,0,31,5,W,94.44444444444444,100,,93.5483871,home
2022020860,2023-02-15,52,WPG,8479496,David Rittich,L,65:00:00,0,0,0,29,27,5,0,22,0,23,6,W,93.10344827586206,83.33333333333334,,95.65217391304348,home
2022020861,2023-02-15,25,DAL,8479979,Jake Oettinger,L,63:30:00,0,0,0,37,34,2,0,32,0,35,2,L,91.89189189,100,,91.42857142857144,home
2022020862,2023-02-15,21,COL,8480382,Alexandar Georgiev,L,65:00:00,0,0,0,35,32,4,0,28,0,31,4,L,91.42857142857144,100,,90.32258064516128,home
2022020863,2023-02-15,28,SJS,8477180,Aaron Dell,L,59:27:00,0,0,0,27,25,4,0,21,0,23,4,L,92.59259259,100,,91.30434782608695,home
2022020864,2023-02-16,10,TOR,8478492,Ilya Samsonov,L,59:16:00,0,0,0,29,27,3,1,23,1,25,3,W,93.10344827586206,100,100,92,home
2022020865,2023-02-16,53,ARI,8478971,Connor Ingram,L,65:00:00,0,0,0,47,47,12,2,33,2,33,12,W,100,100,100,100,home
2022020866,2023-02-16,30,MIN,8470594,Marc-Andre Fleury,L,57:50:00,0,0,0,19,16,1,0,15,0,18,1,L,84.21052631578947,100,,83.33333333333334,home
2022020867,2023-02-16,22,EDM,8475789,Jack Campbell,L,64:46:00,0,0,0,23,19,1,0,18,0,20,3,L,82.60869565,33.33333333333333,,90,home
2022020868,2023-02-16,24,ANA,8480843,Lukas Dostal,L,60:00:00,0,0,0,44,37,10,2,25,2,31,11,L,84.09090909,90.90909091,100,80.64516129032258,home
2022020869,2023-02-16,23,VAN,8481668,Arturs Silovs,L,58:44:00,0,0,0,27,22,1,0,21,0,26,1,L,81.48148148148148,100,,80.76923076923077,home
2022020870,2023-02-17,15,WSH,8475311,Darcy Kuemper,L,57:46:00,0,0,0,34,30,6,1,23,1,27,6,L,88.23529411764706,100,100,85.18518518518519,home
2022020871,2023-02-17,12,CAR,8477293,Antti Raanta,L,59:48:00,0,0,0,22,20,3,0,17,0,18,4,W,90.90909091,75,,94.44444444444444,home
2022020872,2023-02-17,29,CBJ,8476914,Joonas Korpisalo,L,60:00:00,0,0,0,38,37,12,2,23,2,23,13,W,97.36842105263158,92.30769231,100,100,home
2022020873,2023-02-17,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,30,25,5,5,15,5,19,6,L,83.33333333333334,83.33333333333334,100,78.94736842105263,home
